unix,date,symbol,open,high,low,close,Volume XRP,Volume USDD,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1656374400000,2022-06-28 00:00:00,XRP/USDD,0.35741726,0.36301253,0.33564742,0.34067561,160905.02270946,461068.93519155,0,0,0,0.34898257
1656288000000,2022-06-27 00:00:00,XRP/USDD,0.36531595,0.37840673,0.35051205,0.35741732,167707.23249615,460981.5326589,0,0,0,0.36380466
1656201600000,2022-06-26 00:00:00,XRP/USDD,0.37776415,0.38545296,0.36061881,0.36531595,154913.75331286,414888.77337581,0,0,0,0.37338622
1656115200000,2022-06-25 00:00:00,XRP/USDD,0.37702479,0.38435618,0.35940796,0.37599831,149617.50682416,401697.35801951,0,0,0,0.37246325
1656028800000,2022-06-24 00:00:00,XRP/USDD,0.34210572,0.39637684,0.34002824,0.37634914,147753.41224021,395115.87019488,0,0,0,0.37394957
1655942400000,2022-06-23 00:00:00,XRP/USDD,0.32901902,0.34787063,0.32612034,0.34293656,149729.40655465,446123.95007082,0,0,0,0.33562288
1655856000000,2022-06-22 00:00:00,XRP/USDD,0.33775661,0.34299014,0.32281023,0.33103971,153345.08786249,462573.61940281,0,0,0,0.33150417
1655769600000,2022-06-21 00:00:00,XRP/USDD,0.3370747,0.35035421,0.32910749,0.33700937,157774.0414841,465803.81444174,0,0,0,0.3387135
1655683200000,2022-06-20 00:00:00,XRP/USDD,0.33870623,0.34630892,0.325619,0.33867271,140488.12336516,417513.012025,0,0,0,0.33648801
1655596800000,2022-06-19 00:00:00,XRP/USDD,0.31924734,0.36213529,0.30967699,0.34129375,179562.19426425,547402.14935452,0,0,0,0.3280261
1655510400000,2022-06-18 00:00:00,XRP/USDD,0.32867502,0.33577479,0.29928432,0.31970402,162632.59044397,510173.67805493,0,0,0,0.31877887
1655424000000,2022-06-17 00:00:00,XRP/USDD,0.32423872,0.34920985,0.31426477,0.32917444,149589.15432033,452533.4869922,0,0,0,0.3305593
1655337600000,2022-06-16 00:00:00,XRP/USDD,0.35146381,0.35508859,0.31660378,0.32311317,170816.14767076,516207.23405323,0,0,0,0.33090614
1655251200000,2022-06-15 00:00:00,XRP/USDD,0.32521207,0.35485232,0.30464207,0.35172258,122885.23804637,375729.17439331,0,0,0,0.32705801
1655164800000,2022-06-14 00:00:00,XRP/USDD,0.31479193,0.33183051,0.29809783,0.32521206,141694.57632085,447660.4880005,0,0,0,0.3165224
1655078400000,2022-06-13 00:00:00,XRP/USDD,0.34343902,0.3511218,0.30588404,0.31479193,238013.96404266,727252.07179211,0,0,0,0.32727849
1654992000000,2022-06-12 00:00:00,XRP/USDD,0.36207527,0.3692167,0.17416888,0.34381179,259379.64357432,738037.77475652,0,0,0,0.35144494
1654905600000,2022-06-11 00:00:00,XRP/USDD,0.38232129,0.39172102,0.34517511,0.36298769,144848.71317754,389643.43883555,0,0,0,0.37174682
1654819200000,2022-06-10 00:00:00,XRP/USDD,0.40075088,0.41467563,0.36228576,0.3823213,203466.55981092,516143.56366215,0,0,0,0.39420536
1654732800000,2022-06-09 00:00:00,XRP/USDD,0.40058946,0.40950327,0.39029592,0.40024013,151756.43544517,378597.06593334,0,0,0,0.40083891
1654646400000,2022-06-08 00:00:00,XRP/USDD,0.40731037,0.41409499,0.39149251,0.40058936,191075.09450863,476604.08682278,0,0,0,0.40090947
1654560000000,2022-06-07 00:00:00,XRP/USDD,0.40221948,0.42071585,0.37972015,0.40769513,214807.39491616,544003.88378872,0,0,0,0.39486371
1654473600000,2022-06-06 00:00:00,XRP/USDD,0.39472857,0.41249844,0.39102,0.40221941,193449.94986069,480967.91997691,0,0,0,0.40220967
1654387200000,2022-06-05 00:00:00,XRP/USDD,0.3926917,0.4047983,0.38654479,0.39210443,138522.61727535,351391.14894523,0,0,0,0.39421202
1654300800000,2022-06-04 00:00:00,XRP/USDD,0.38965079,0.39841069,0.38105071,0.39474817,145575.13647524,373047.02086309,0,0,0,0.39023267
1654214400000,2022-06-03 00:00:00,XRP/USDD,0.40492777,0.41512276,0.3790609,0.39261754,161140.47396624,409496.38584019,0,0,0,0.3935089
1654128000000,2022-06-02 00:00:00,XRP/USDD,0.3978285,0.4108693,0.38951495,0.40492776,167353.45133197,420168.83022344,0,0,0,0.39830049
1654041600000,2022-06-01 00:00:00,XRP/USDD,0.42125853,0.42784015,0.38810788,0.3981197,144654.55608206,353594.97494591,0,0,0,0.40909675
1653955200000,2022-05-31 00:00:00,XRP/USDD,0.41956931,0.43676453,0.40564487,0.42282185,185721.35322251,444619.99904772,0,0,0,0.41770805
1653868800000,2022-05-30 00:00:00,XRP/USDD,0.3892502,0.4214582,0.38335149,0.41956922,159661.52466574,396924.63145656,0,0,0,0.40224645
1653782400000,2022-05-29 00:00:00,XRP/USDD,0.38488127,0.39429796,0.37858064,0.38893493,149768.239509,387332.16706967,0,0,0,0.38666615
1653696000000,2022-05-28 00:00:00,XRP/USDD,0.37944649,0.38911415,0.37734699,0.38481865,30337.68950222,79005.73703465,0,0,0,0.3839935
1653609600000,2022-05-27 00:00:00,XRP/USDD,0.38955021,0.39558072,0.37572125,0.3794465,25465.3781581,66541.4222832,0,0,0,0.38269963
1653523200000,2022-05-26 00:00:00,XRP/USDD,0.40945165,0.41071092,0.37907496,0.39555099,45560.79802336,114901.68958827,0,0,0,0.39651982
1653436800000,2022-05-25 00:00:00,XRP/USDD,0.41383025,0.41568387,0.39583383,0.40945164,32636.15648317,81271.23550016,0,0,0,0.40157081
1653350400000,2022-05-24 00:00:00,XRP/USDD,0.40575377,0.41072652,0.38230109,0.40820477,45263.77958628,112045.58849978,0,0,0,0.40397645
