unix,date,symbol,open,high,low,close,Volume ETH,Volume USDD,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1692403200000,2023-08-19 00:00:00,ETH/USDD,1669.09,1705.44,1655.55,1677.92,6327.1,3.763043,2404.17,1.429323,240,1681.43
1692316800000,2023-08-18 00:00:00,ETH/USDD,1689.62,1744.4,1632.19,1669.53,1436.1,0.851114,878.73,0.519944,80,1687.47
1692230400000,2023-08-17 00:00:00,ETH/USDD,1800.39,1823.48,1600.08,1737.4,6787.78,3.86583,2969.55,1.678529,265,1757.86
1692144000000,2023-08-16 00:00:00,ETH/USDD,1836.6,1845.4,1809.07,1817.03,1514.4,0.83148,603.96,0.330707,95,1821.39
1692057600000,2023-08-15 00:00:00,ETH/USDD,1852.52,1859.12,1827.78,1829.51,2842.6,1.543084,1276.91,0.693078,130,1842.19
1691971200000,2023-08-14 00:00:00,ETH/USDD,1847.94,1873.15,1835.23,1858.59,4323.79,2.331025,3399.51,1.831278,135,1854.92
1691884800000,2023-08-13 00:00:00,ETH/USDD,1854.87,1871.28,1833.56,1846.7,1638.37,0.885315,493.14,0.265972,148,1850.65
1691798400000,2023-08-12 00:00:00,ETH/USDD,1851.04,1869.31,1833.58,1852.14,3052.04,1.649159,1252.68,0.676628,246,1850.68
1691712000000,2023-08-11 00:00:00,ETH/USDD,1857.24,1867.14,1838.29,1851.73,4195.45,2.265688,2367.37,1.278355,296,1851.74
1691625600000,2023-08-10 00:00:00,ETH/USDD,1862.25,1871.16,1847.19,1855.33,2628.53,1.415473,1199.61,0.645904,167,1857.01
1691539200000,2023-08-09 00:00:00,ETH/USDD,1858.4,1883.85,1843.39,1862.53,8439.81,4.541331,2888.28,1.551248,290,1858.46
1691452800000,2023-08-08 00:00:00,ETH/USDD,1830.57,1870.5,1816.58,1858.39,3894.41,2.109006,1232.32,0.668095,193,1846.72
1691366400000,2023-08-07 00:00:00,ETH/USDD,1829.83,1861.66,1808.78,1830.58,3551.61,1.938294,1882.12,1.026164,232,1832.39
1691280000000,2023-08-06 00:00:00,ETH/USDD,1842.84,1859.05,1820.03,1824.81,1569.83,0.854425,699.59,0.380534,150,1837.31
1691193600000,2023-08-05 00:00:00,ETH/USDD,1837.06,1858.68,1821.05,1841.97,2316.62,1.259961,1225.84,0.666584,186,1838.65
1691107200000,2023-08-04 00:00:00,ETH/USDD,1844.71,1873.88,1822.51,1834.39,2158.66,1.168033,1709.79,0.924359,100,1848.15
1691020800000,2023-08-03 00:00:00,ETH/USDD,1846.95,1896.21,1836.81,1844.12,1877.65,1.015935,810.19,0.438353,147,1848.26
1690934400000,2023-08-02 00:00:00,ETH/USDD,1867.56,1902.12,1829.12,1838.11,3539.42,1.911815,1529.3,0.824826,204,1851.45
1690848000000,2023-08-01 00:00:00,ETH/USDD,1855.48,1875.35,1824.29,1874.67,5223.03,2.832692,1444.39,0.783428,258,1843.91
1690761600000,2023-07-31 00:00:00,ETH/USDD,1865.45,1900.31,1843.45,1867.74,5093.2,2.729779,2397.48,1.284755,324,1865.81
1690675200000,2023-07-30 00:00:00,ETH/USDD,1884.25,1905.19,1843.06,1865.4,4550.39,2.425023,2224.03,1.18507,315,1876.49
1690588800000,2023-07-29 00:00:00,ETH/USDD,1877.56,1904.64,1868.1,1885.22,2663.6,1.418353,1403.95,0.747464,174,1877.97
1690502400000,2023-07-28 00:00:00,ETH/USDD,1871.49,1900.77,1859.1,1877.47,8560.59,4.587645,2452.85,1.310664,411,1866.04
1690416000000,2023-07-27 00:00:00,ETH/USDD,1872.68,1896.64,1859.1,1869.66,6405.52,3.418353,2345.18,1.248126,266,1873.89
1690329600000,2023-07-26 00:00:00,ETH/USDD,1855.22,1901.29,1840.01,1872.62,5546.12,2.972342,3292.73,1.761249,230,1865.97
1690243200000,2023-07-25 00:00:00,ETH/USDD,1866.67,1890.69,1840.01,1855.48,5570.01,2.994849,2551.21,1.369078,351,1859.9
1690156800000,2023-07-24 00:00:00,ETH/USDD,1893.72,1910.56,1840.01,1857.52,4322.17,2.313242,1879.14,1.005997,275,1868.6
1690070400000,2023-07-23 00:00:00,ETH/USDD,1873.42,1918.09,1864.43,1890.09,3411.94,1.812715,1942.76,1.032316,217,1882.27
1689984000000,2023-07-22 00:00:00,ETH/USDD,1895.64,1916.36,1866.42,1874.81,5573.77,2.945501,2657.16,1.403903,426,1892.31
1689897600000,2023-07-21 00:00:00,ETH/USDD,1903.17,1917.88,1878.63,1895.38,5144.89,2.710124,2724.26,1.435021,397,1898.4
1689811200000,2023-07-20 00:00:00,ETH/USDD,1892.33,1930.15,1881.7,1894.48,3728.77,1.962321,1843.36,0.970443,281,1900.23
1689724800000,2023-07-19 00:00:00,ETH/USDD,1900.94,1965.68,1884.81,1892.32,9067.29,4.739645,4603.55,2.406056,727,1913.1
1689638400000,2023-07-18 00:00:00,ETH/USDD,1915.81,1949.76,1878.9,1901.12,5035.5,2.643611,2827.17,1.483802,361,1904.83
1689552000000,2023-07-17 00:00:00,ETH/USDD,1921.29,1978.24,1882.65,1915.81,4601.71,2.396323,2285.1,1.189998,383,1920.43
1689465600000,2023-07-16 00:00:00,ETH/USDD,1942.95,1981.46,1920.67,1927.75,5651.19,2.916787,2937.83,1.516707,497,1937.49
1689379200000,2023-07-15 00:00:00,ETH/USDD,1944.11,1967.52,1921.91,1936.05,3081.62,1.58972,1325.97,0.684362,242,1938.48
1689292800000,2023-07-14 00:00:00,ETH/USDD,2005.21,2032.03,1896.66,1944.28,15290.66,7.647888,7000.43,3.505495,327,1999.65
1689206400000,2023-07-13 00:00:00,ETH/USDD,1876.38,2017.6,1851.31,2016.54,6228.03,3.235254,3007.39,1.556959,181,1926.41
1689120000000,2023-07-12 00:00:00,ETH/USDD,1881.74,1926.08,1861.35,1868.28,6283.96,3.331361,3866.03,2.04975,151,1886.34
1689033600000,2023-07-11 00:00:00,ETH/USDD,1865.45,1912.65,1857.47,1887.67,7097.59,3.780179,3420.02,1.82099,230,1877.6
1688947200000,2023-07-10 00:00:00,ETH/USDD,1860.23,1912.24,1851.14,1891.88,8273.05,4.408339,4913.52,2.614952,173,1876.78
1688860800000,2023-07-09 00:00:00,ETH/USDD,1867.9,1917.62,1850.67,1876.24,8024.14,4.285074,4448.95,2.375654,224,1872.6
1688774400000,2023-07-08 00:00:00,ETH/USDD,1876.86,1907.7,1836.65,1866.79,8005.13,4.296259,3888.91,2.087556,177,1863.31
1688688000000,2023-07-07 00:00:00,ETH/USDD,1850.39,1907.04,1831.45,1864.46,11003.21,5.914616,5317.21,2.859081,255,1860.38
1688601600000,2023-07-06 00:00:00,ETH/USDD,1893.42,1973.24,1851.99,1851.99,6013.15,3.173443,2827.53,1.49068,182,1895.05
1688515200000,2023-07-05 00:00:00,ETH/USDD,1945.46,1957.94,1882.54,1913.82,9453.91,4.916576,5140.28,2.674058,240,1922.97
1688428800000,2023-07-04 00:00:00,ETH/USDD,1959.56,1982.52,1897.39,1930.51,5240.73,2.679184,2923.18,1.495347,132,1956.14
1688342400000,2023-07-03 00:00:00,ETH/USDD,1942.45,1982.53,1936.09,1959.67,8715.85,4.436737,4705.92,2.394913,218,1964.49
1688256000000,2023-07-02 00:00:00,ETH/USDD,1925.4,1959.5,1899.3,1944.07,7875.47,4.091878,4481.64,2.326405,191,1924.7
1688169600000,2023-07-01 00:00:00,ETH/USDD,1933.23,1949.99,1906.52,1930.67,6348.8,3.298581,3069.32,1.593544,157,1924.73
1688083200000,2023-06-30 00:00:00,ETH/USDD,1879.72,1943.18,1831.44,1933.07,7014.82,3.712074,3677.62,1.946337,228,1890.31
1687996800000,2023-06-29 00:00:00,ETH/USDD,1832.89,1891.91,1808.8,1857.99,4992.73,2.688046,2557.56,1.376141,146,1857.48
1687910400000,2023-06-28 00:00:00,ETH/USDD,1893.36,1896.68,1817.46,1840.96,9001.21,4.836727,4449.71,2.385348,223,1861.16
1687824000000,2023-06-27 00:00:00,ETH/USDD,1865.88,1921.07,1857.04,1893.49,5160.14,2.733205,2604.94,1.379014,162,1888.04
1687737600000,2023-06-26 00:00:00,ETH/USDD,1904.28,1925.15,1848.71,1870.99,4538.78,2.41808,2488.04,1.325686,140,1877.19
1687651200000,2023-06-25 00:00:00,ETH/USDD,1879.79,1938.57,1871.9,1904.44,8137.58,4.27562,3997.38,2.102829,187,1903.32
1687564800000,2023-06-24 00:00:00,ETH/USDD,1896.61,1916.56,1856.35,1871.96,6215.27,3.286722,2922.96,1.545009,170,1891.07
1687478400000,2023-06-23 00:00:00,ETH/USDD,1883.86,1938.81,1856.83,1896.44,10609.82,5.616163,5721.08,3.027646,314,1889.29
1687392000000,2023-06-22 00:00:00,ETH/USDD,1909.31,1940.68,1858.54,1867.88,6500.17,3.432604,3650.93,1.924994,204,1893.82
1687305600000,2023-06-21 00:00:00,ETH/USDD,1789.69,1900.88,1779.49,1891.97,6776.76,3.668032,3732.03,2.017223,220,1848.03
1687219200000,2023-06-20 00:00:00,ETH/USDD,1741.48,1801.6,1718.05,1789.6,8756.81,5.002309,3355.18,1.917129,167,1750.84
1687132800000,2023-06-19 00:00:00,ETH/USDD,1723.49,1747.83,1688.23,1741.7,6469.78,3.740637,3661.92,2.117754,169,1729.63
1687046400000,2023-06-18 00:00:00,ETH/USDD,1744.92,1755.68,1687.99,1723.37,7254.15,4.199799,4231.95,2.457041,154,1727.46
1686960000000,2023-06-17 00:00:00,ETH/USDD,1725.87,1771.05,1693.95,1725.32,8302.63,4.809009,3842.67,2.225475,218,1726.55
1686873600000,2023-06-16 00:00:00,ETH/USDD,1666.61,1730.57,1657.32,1720.59,5551.68,3.291286,3455.6,2.04813,141,1687.06
1686787200000,2023-06-15 00:00:00,ETH/USDD,1651.46,1683.46,1632.29,1660.9,5019.02,3.035325,2307.43,1.394329,144,1653.61
1686700800000,2023-06-14 00:00:00,ETH/USDD,1744.01,1767.88,1638.43,1657.61,5071.28,2.9326,2119.72,1.224829,120,1729.95
1686614400000,2023-06-13 00:00:00,ETH/USDD,1742.98,1794.78,1732.71,1744.07,5057.36,2.887424,2999.48,1.712226,168,1751.6
1686528000000,2023-06-12 00:00:00,ETH/USDD,1758.05,1775.15,1732.27,1749.65,5087.35,2.910747,2589.64,1.480872,155,1747.81
1686441600000,2023-06-11 00:00:00,ETH/USDD,1752.86,1791.73,1741.19,1767.5,4394.12,2.490321,2433.97,1.37639,124,1764.55
1686355200000,2023-06-10 00:00:00,ETH/USDD,1851.58,1851.58,1728.94,1765.35,5138.11,2.902877,2133.25,1.208142,144,1770.69
1686268800000,2023-06-09 00:00:00,ETH/USDD,1847.97,1861.06,1823.36,1839.13,6334.66,3.431718,3528.6,1.911124,146,1845.94
1686182400000,2023-06-08 00:00:00,ETH/USDD,1839.29,1888.11,1816.98,1819.72,7653.78,4.135127,3784.21,2.045306,176,1850.97
1686096000000,2023-06-07 00:00:00,ETH/USDD,1906.71,1906.71,1823.19,1839.41,6080.97,3.259087,3127.56,1.678056,191,1866.04
1686009600000,2023-06-06 00:00:00,ETH/USDD,1812.37,1906.78,1803.5,1893.46,8082.57,4.386744,3600.01,1.950419,220,1843.01
1685923200000,2023-06-05 00:00:00,ETH/USDD,1897.97,1906.94,1785.45,1813.69,9951.81,5.399168,4965.08,2.697644,315,1843.85
1685836800000,2023-06-04 00:00:00,ETH/USDD,1895.04,1924.17,1888.01,1890.81,21381.32,11.229065,10404.19,5.462513,494,1904.12
1685750400000,2023-06-03 00:00:00,ETH/USDD,1907.69,1924.91,1871.23,1898.07,10662.45,5.604441,5367.39,2.82232,287,1902.52
1685664000000,2023-06-02 00:00:00,ETH/USDD,1866.29,1919.03,1855.7,1909.93,10940.59,5.76962,5634.34,2.972252,313,1896.32
1685577600000,2023-06-01 00:00:00,ETH/USDD,1894.2,1901.29,1841.78,1864.55,19216.6,10.295152,9458.65,5.068021,476,1866.59
1685491200000,2023-05-31 00:00:00,ETH/USDD,1922.52,1927,1843.44,1880.93,8468.45,4.50894,4158.17,2.21095,273,1878.29
1685404800000,2023-05-30 00:00:00,ETH/USDD,1900.61,1928.55,1859.19,1904.77,14446.83,7.582115,7873.46,4.127918,356,1905.41
1685318400000,2023-05-29 00:00:00,ETH/USDD,1912.26,1929.39,1859.19,1906.81,7174.39,3.772127,3953.6,2.078244,193,1902.01
1685232000000,2023-05-28 00:00:00,ETH/USDD,1836.09,1930.55,1829.83,1912.27,8120.69,4.371575,4216.42,2.268328,195,1857.81
1685145600000,2023-05-27 00:00:00,ETH/USDD,1834.1,1841.39,1786.69,1829.76,5814.27,3.177853,3144.31,1.717559,166,1829.65
1685059200000,2023-05-26 00:00:00,ETH/USDD,1810.68,1841.47,1800.97,1835.08,12623.95,6.952294,6474.48,3.561866,376,1815.87
1684972800000,2023-05-25 00:00:00,ETH/USDD,1803.82,1829.35,1766.29,1807.97,14920.13,8.303934,7948.57,4.425973,418,1796.82
1684886400000,2023-05-24 00:00:00,ETH/USDD,1862.8,1863.91,1786.09,1802.06,9571.49,5.284463,3790.91,2.088867,323,1811.5
1684800000000,2023-05-23 00:00:00,ETH/USDD,1829.06,1877.56,1814.96,1854.64,10107.79,5.445162,5133.7,2.764921,276,1856.32
1684713600000,2023-05-22 00:00:00,ETH/USDD,1809.69,1830.38,1789.29,1818.16,8156.12,4.4926,4127.16,2.272899,276,1815.49
1684627200000,2023-05-21 00:00:00,ETH/USDD,1822.28,1834.95,1800.91,1809.67,9239.64,5.082947,3708.15,2.039463,328,1817.79
1684540800000,2023-05-20 00:00:00,ETH/USDD,1816.9,1834.21,1806.32,1820.19,9555.52,5.255415,4689.66,2.578574,271,1818.24
1684454400000,2023-05-19 00:00:00,ETH/USDD,1821.07,1841.48,1800.91,1813.55,12197.08,6.72831,5961.72,3.288725,379,1812.81
1684368000000,2023-05-18 00:00:00,ETH/USDD,1828.16,1841.45,1779.79,1810.55,12166.99,6.693387,5873.34,3.231072,354,1817.87
1684281600000,2023-05-17 00:00:00,ETH/USDD,1826.31,1841.21,1789.29,1820.56,11558.47,6.368171,5756.23,3.168612,386,1815.13
1684195200000,2023-05-16 00:00:00,ETH/USDD,1821.86,1840.22,1800.91,1827.13,6596.8,3.619123,3921.39,2.150741,240,1822.78
1684108800000,2023-05-15 00:00:00,ETH/USDD,1804.93,1853.41,1789.3,1826.85,12049.27,6.595921,6149.34,3.363067,348,1826.86
1684022400000,2023-05-14 00:00:00,ETH/USDD,1800.27,1829.31,1789.78,1807.2,12402.51,6.860569,6564.43,3.627833,339,1807.81
1683936000000,2023-05-13 00:00:00,ETH/USDD,1808.95,1826.04,1789.29,1796.6,19262.03,10.680008,9767.59,5.416134,553,1803.57
1683849600000,2023-05-12 00:00:00,ETH/USDD,1804.46,1825.58,1740.75,1819.7,20365.6,11.443197,10070.42,5.661642,492,1779.82
1683763200000,2023-05-11 00:00:00,ETH/USDD,1840.58,1844.5,1777.77,1802.1,15884.67,8.759361,7652.85,4.214796,422,1813.59
1683676800000,2023-05-10 00:00:00,ETH/USDD,1850.63,1889.74,1801.51,1847.08,10918.52,5.910812,5254.09,2.838179,283,1847.36
1683590400000,2023-05-09 00:00:00,ETH/USDD,1856.9,1865.46,1836.21,1854.41,11641.15,6.291384,6070.48,3.279286,332,1850.34
1683504000000,2023-05-08 00:00:00,ETH/USDD,1872.2,1889.75,1824.35,1848.68,9971.24,5.359455,4855.51,2.607788,462,1860.58
1683417600000,2023-05-07 00:00:00,ETH/USDD,1900.66,1939.31,1878.82,1878.82,8727.66,4.563194,4686.8,2.449189,393,1912.68
1683331200000,2023-05-06 00:00:00,ETH/USDD,1986.28,2016.09,1825.01,1895.87,12888.77,6.63824,5763.13,2.962369,413,1942.41
1683244800000,2023-05-05 00:00:00,ETH/USDD,1883.5,2003.08,1880.31,1996.19,8307.99,4.302618,4800.2,2.480193,314,1931.76
1683158400000,2023-05-04 00:00:00,ETH/USDD,1913.57,1926.81,1872.27,1884.3,7224.7,3.810857,3483.02,1.838648,233,1895.91
1683072000000,2023-05-03 00:00:00,ETH/USDD,1869.95,1917.86,1852.43,1907.05,3785.67,2.020964,2108.09,1.123125,167,1873.27
1682985600000,2023-05-02 00:00:00,ETH/USDD,1837.87,1887.28,1824.88,1874.55,4243.12,2.297514,2139.34,1.15858,194,1846.99
1682899200000,2023-05-01 00:00:00,ETH/USDD,1901.72,1909.3,1812.99,1831.61,8865.6,4.779768,4356.69,2.347396,309,1854.98
1682812800000,2023-04-30 00:00:00,ETH/USDD,1908.94,1956.5,1896.58,1896.58,5858.88,3.052069,2439.39,1.269388,276,1919.7
1682726400000,2023-04-29 00:00:00,ETH/USDD,1911.66,1933.19,1896.71,1928.32,6447.97,3.358597,3102.39,1.616265,258,1919.86
1682640000000,2023-04-28 00:00:00,ETH/USDD,1926.35,1939.32,1896.61,1911.71,4472.87,2.328021,2228.46,1.160385,172,1921.35
1682553600000,2023-04-27 00:00:00,ETH/USDD,1887.68,1956.87,1887.68,1932.27,4582.82,2.383413,2606.78,1.355535,196,1922.9
1682467200000,2023-04-26 00:00:00,ETH/USDD,1884.53,1982.11,1812.59,1880.31,3099.66,1.63333,1498.97,0.789141,176,1898.86
1682380800000,2023-04-25 00:00:00,ETH/USDD,1872.61,1902.03,1830,1897.91,4251.71,2.29463,1997.47,1.077278,197,1853.03
1682294400000,2023-04-24 00:00:00,ETH/USDD,1902.02,1914.39,1836.66,1861.29,3343.04,1.782364,1633.79,0.87231,186,1875.77
1682208000000,2023-04-23 00:00:00,ETH/USDD,1884.38,1904.38,1860.43,1894.41,5529.25,2.926255,2597.24,1.374459,210,1889.58
1682121600000,2023-04-22 00:00:00,ETH/USDD,1877.34,1914.38,1872.19,1901.9,7417.07,3.928067,3620.12,1.917054,361,1888.25
1682035200000,2023-04-21 00:00:00,ETH/USDD,1970.68,1983.74,1859.09,1877.43,44970.57,23.147334,22169.6,11.406448,1702,1943.29
1681948800000,2023-04-20 00:00:00,ETH/USDD,1963.15,2009.55,1946.36,1971.91,65742.94,33.229905,33613.76,16.986604,3102,1978.48
1681862400000,2023-04-19 00:00:00,ETH/USDD,2135.6,2148.74,1954.98,1964.64,87245.56,42.656522,42400.85,20.700832,3602,2046.69
1681776000000,2023-04-18 00:00:00,ETH/USDD,2103.59,2173.06,2063.39,2138.96,39222.89,18.474973,19879.33,9.360948,1869,2123.11
1681689600000,2023-04-17 00:00:00,ETH/USDD,2142.24,2153.74,2062.88,2103.7,6888.87,3.26299,3174.23,1.507812,336,2111.39
1681603200000,2023-04-16 00:00:00,ETH/USDD,2067.21,2172.19,2066.12,2143.96,3322.62,1.563388,1676.25,0.789212,193,2125.46
1681516800000,2023-04-15 00:00:00,ETH/USDD,2124.85,2135.33,2065.88,2116.81,7348.34,3.465453,3425.02,1.615313,295,2120.48
1681430400000,2023-04-14 00:00:00,ETH/USDD,2037,2149,2035.44,2124.86,11010.47,5.211635,4387.02,2.081175,427,2112.94
1681344000000,2023-04-13 00:00:00,ETH/USDD,1942.65,2042.38,1925.85,2037.59,8769.36,4.422445,4303.08,2.168537,362,1983.89
1681257600000,2023-04-12 00:00:00,ETH/USDD,1915.51,1955.41,1882.41,1941.4,8582.51,4.469441,4093.66,2.133737,342,1920.49
1681171200000,2023-04-11 00:00:00,ETH/USDD,1925.86,1947.57,1907.24,1912.08,13213.39,6.852686,7606.74,3.944878,408,1928.24
1681084800000,2023-04-10 00:00:00,ETH/USDD,1870.48,1939.32,1860.18,1919.98,9592.07,5.075533,4375.75,2.317998,433,1890.15
1680998400000,2023-04-09 00:00:00,ETH/USDD,1862.97,1880.68,1836.66,1869.89,7773.03,4.172446,4036.53,2.165412,355,1863.01
1680912000000,2023-04-08 00:00:00,ETH/USDD,1883.63,1896.61,1861.22,1864.66,8921.36,4.747654,4876.39,2.594696,360,1879.14
1680825600000,2023-04-07 00:00:00,ETH/USDD,1885.97,1898.58,1860.11,1883.63,6795.37,3.615251,3209.8,1.708709,379,1879.67
1680739200000,2023-04-06 00:00:00,ETH/USDD,1932.01,1932.23,1881.5,1885.61,21378.25,11.207467,9678.43,5.072511,1010,1907.59
1680652800000,2023-04-05 00:00:00,ETH/USDD,1893.87,1951.91,1889.2,1932.35,70270.59,36.417588,35035.75,18.154194,2888,1929.6
1680566400000,2023-04-04 00:00:00,ETH/USDD,1835.33,1908.45,1827.95,1893.9,58420.28,31.204698,28705.02,15.320589,2414,1872.49
1680480000000,2023-04-03 00:00:00,ETH/USDD,1822.29,1865.46,1791.03,1836.03,83681.76,45.840625,41066.72,22.502308,3165,1825.59
1680393600000,2023-04-02 00:00:00,ETH/USDD,1845.67,1855.06,1803.61,1816.81,89206.13,48.620934,44573.83,24.29832,3613,1834.8
1680307200000,2023-04-01 00:00:00,ETH/USDD,1853.67,1874.26,1836.21,1845.85,110835.66,59.909108,58115.64,31.412755,4120,1850.08
1680220800000,2023-03-31 00:00:00,ETH/USDD,1817.81,1892.64,1806.19,1854.03,89369.82,48.519001,45417.33,24.627085,3976,1842.16
1680134400000,2023-03-30 00:00:00,ETH/USDD,1808.6,1849.99,1777.76,1800.08,151070.61,83.370735,70002.16,38.655503,2541,1812.13
1680048000000,2023-03-29 00:00:00,ETH/USDD,1793.78,1838.06,1786.07,1810.53,339499.02,186.942278,171838.64,94.609076,5138,1816.1
1679961600000,2023-03-28 00:00:00,ETH/USDD,1734.49,1811.74,1724.5,1793.79,131335.11,74.812245,66235.72,37.717654,7761,1755.67
1679875200000,2023-03-27 00:00:00,ETH/USDD,1794.43,1801.19,1714.73,1733.79,46184.68,26.345958,23157.44,13.213717,2508,1753.3
1679788800000,2023-03-26 00:00:00,ETH/USDD,1757.36,1812.51,1756.43,1795.79,24063.65,13.498323,12573.16,7.051689,2789,1782.78
1679702400000,2023-03-25 00:00:00,ETH/USDD,1766.85,1782.84,1735.01,1758.19,23900.41,13.57108,12120.05,6.881314,2455,1761.17
1679616000000,2023-03-24 00:00:00,ETH/USDD,1826.39,1841.47,1743.59,1765.83,28041.74,15.650018,14497.66,8.093961,3059,1792.12
1679529600000,2023-03-23 00:00:00,ETH/USDD,1747.04,1859.36,1743.57,1826.39,25847.15,14.374799,12688.04,7.059303,2573,1798.87
1679443200000,2023-03-22 00:00:00,ETH/USDD,1814.52,1836.83,1725.02,1748.64,29476.05,16.421372,15083.53,8.402174,2740,1795.4
1679356800000,2023-03-21 00:00:00,ETH/USDD,1741.35,1850,1732.33,1814.53,13625.95,7.599548,6983.69,3.893782,1604,1793.47
1679270400000,2023-03-20 00:00:00,ETH/USDD,1790.87,1817.8,1737.45,1741.54,7573.4,4.26883,3564.6,2.009297,871,1774.23
1679184000000,2023-03-19 00:00:00,ETH/USDD,1780.04,1850,1766.29,1790.72,10545.5,5.835352,5756.52,3.184643,1109,1807.28
1679097600000,2023-03-18 00:00:00,ETH/USDD,1800.69,1850,1764.01,1773.31,12512.03,6.912951,6546.97,3.615266,1557,1810.13
1679011200000,2023-03-17 00:00:00,ETH/USDD,1690.32,1812.93,1683.94,1801.6,16888.25,9.659104,8566.58,4.905885,1797,1748.96
1678924800000,2023-03-16 00:00:00,ETH/USDD,1669.02,1703.91,1654.96,1687.51,7046.53,4.210695,3383.97,2.022526,806,1673.53
1678838400000,2023-03-15 00:00:00,ETH/USDD,1718.1,1748.54,1634.32,1669.08,12149.21,7.202105,6009.16,3.559647,1360,1687.4
1678752000000,2023-03-14 00:00:00,ETH/USDD,1690.35,1806.06,1682.84,1718.09,12059.02,6.951888,6263.05,3.608887,1398,1735.34
1678665600000,2023-03-13 00:00:00,ETH/USDD,1611.67,1713.14,1592.56,1688.06,14588.13,8.88487,7365.9,4.481349,1703,1642.62
1678579200000,2023-03-12 00:00:00,ETH/USDD,1533.98,1639.02,1502.47,1611.65,81140.86,52.514318,19877.8,12.82967,3217,1545.49
1678492800000,2023-03-11 00:00:00,ETH/USDD,1433.62,1601.03,1431.37,1533.97,42502.11,28.193189,23348.13,15.512068,4170,1508.08
1678406400000,2023-03-10 00:00:00,ETH/USDD,1441.25,1444.09,1375.8,1432.66,32174.75,22.699292,16357.13,11.538771,3708,1417.58
1678320000000,2023-03-09 00:00:00,ETH/USDD,1532.82,1546.28,1411.23,1444.17,40789.01,26.995096,17757.55,11.702728,4115,1511.81
1678233600000,2023-03-08 00:00:00,ETH/USDD,1562.79,1571.98,1529.12,1531.98,38777.03,24.945449,19870.59,12.781441,4052,1554.5
1678147200000,2023-03-07 00:00:00,ETH/USDD,1564.97,1586.83,1531.92,1561.73,59015.38,37.733282,30438.1,19.466886,6408,1564.07
1678060800000,2023-03-06 00:00:00,ETH/USDD,1563.03,1576.6,1551.88,1564.97,110752.31,70.828636,55317.5,35.378795,11616,1563.68
1677974400000,2023-03-05 00:00:00,ETH/USDD,1564.56,1586.83,1551.88,1563.02,87570.42,55.825807,43996.36,28.048547,9573,1568.64
1677888000000,2023-03-04 00:00:00,ETH/USDD,1570.84,1586.8,1547.11,1564.55,80990.13,51.621892,41394.7,26.383528,9332,1568.92
1677801600000,2023-03-03 00:00:00,ETH/USDD,1652.6,1652.6,1548.57,1572.78,88610.93,56.322387,42780.05,27.18052,9532,1573.5
1677715200000,2023-03-02 00:00:00,ETH/USDD,1679.98,1681.96,1623.79,1650.21,60984.72,37.123041,30727.77,18.70215,6081,1642.83
1677628800000,2023-03-01 00:00:00,ETH/USDD,1612.37,1673.88,1597.94,1671.14,30901.74,18.704941,16306.12,9.873697,2970,1652.16
1677542400000,2023-02-28 00:00:00,ETH/USDD,1639.46,1655.09,1602.91,1621.74,51202.23,31.295684,26314.82,16.079904,4683,1636.13
1677456000000,2023-02-27 00:00:00,ETH/USDD,1636.51,1671.14,1613.3,1639.47,47777.9,29.047349,23357.63,14.200117,5039,1644.88
1677369600000,2023-02-26 00:00:00,ETH/USDD,1607.5,1657.3,1589.44,1637.39,44388.53,27.458351,22806.48,14.107527,4324,1616.76
1677283200000,2023-02-25 00:00:00,ETH/USDD,1614.69,1617.94,1562,1601.29,45091.72,28.176006,21645.88,13.523721,4599,1600.42
1677196800000,2023-02-24 00:00:00,ETH/USDD,1660.37,1671.13,1582.29,1614.71,27092.21,16.766755,13687.58,8.46701,2660,1616.08
1677110400000,2023-02-23 00:00:00,ETH/USDD,1636.9,1681.99,1634.32,1658.02,61609.53,37.044474,32138.5,19.322321,5697,1663.19
1677024000000,2023-02-22 00:00:00,ETH/USDD,1671.13,1676.66,1602.97,1649.63,35935.66,21.888872,18444.39,11.230386,3296,1641.85
1676937600000,2023-02-21 00:00:00,ETH/USDD,1704.47,1726.08,1645.02,1657.21,31919.73,18.940077,16153.75,9.582916,2851,1685.48
1676851200000,2023-02-20 00:00:00,ETH/USDD,1666.39,1726.07,1655.6,1709.76,54298.24,32.009308,28135.79,16.586851,5760,1696.44
1676764800000,2023-02-19 00:00:00,ETH/USDD,1690.77,1737.3,1666.35,1685.92,39591.03,23.297775,19566,11.514015,3943,1699.4
1676678400000,2023-02-18 00:00:00,ETH/USDD,1701.53,1714.96,1677.17,1703.88,57649.78,33.980306,28424.32,16.754226,5655,1696.57
1676592000000,2023-02-17 00:00:00,ETH/USDD,1641.5,1726.08,1569.13,1695.19,43102.52,25.609878,22067.82,13.113977,4003,1683.48
1676505600000,2023-02-16 00:00:00,ETH/USDD,1703.91,1750,1634.33,1642.66,63063.83,37.105222,35366.98,20.806952,5160,1699.82
1676419200000,2023-02-15 00:00:00,ETH/USDD,1574.37,1693.14,1561.95,1693.14,24829.86,15.266997,14038,8.614831,1976,1627.32
1676332800000,2023-02-14 00:00:00,ETH/USDD,1514.45,1586.82,1508.51,1574.41,19288.47,12.598845,9901.26,6.466818,2028,1531.3
