unix,date,symbol,open,high,low,close,Volume CORN,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1619395200000,2021-04-26 00:00:00,CORN/USDT,12.99981975,12.99981975,11.89975378,12.44977156,1627.61123167,127.10975114,0,0,0,12.80477081
1619308800000,2021-04-25 00:00:00,CORN/USDT,12.9999122,12.9999122,12.9998689,12.9998689,6.00000003,0.46154235,0,0,0,12.99989054
1619222400000,2021-04-24 00:00:00,CORN/USDT,13.34797747,13.9099872,10.41000007,10.41000007,75.2676611,7.16188498,0,0,0,10.50947638
1619136000000,2021-04-23 00:00:00,CORN/USDT,12.0441231,14.54999411,10.41000005,10.41000005,388.46078903,32.0703,0,0,0,12.11278937
1619049600000,2021-04-22 00:00:00,CORN/USDT,15,15,12.04412312,12.04412312,360.72628235,29.78093701,0,0,0,12.11265724
1618963200000,2021-04-21 00:00:00,CORN/USDT,14.5726522,16.23734727,13,13,672.68920196,47.39948081,0,0,0,14.19191076
1618876800000,2021-04-20 00:00:00,CORN/USDT,16,16.23740684,14.00000055,16.23739299,734.43238193,49.34082343,0,0,0,14.88488296
1618790400000,2021-04-19 00:00:00,CORN/USDT,17.43735098,17.75825197,16,16,210.61213372,12.98372035,0,0,0,16.22124691
1618704000000,2021-04-18 00:00:00,CORN/USDT,18.432561,19.49997489,16.20000048,16.3001283,1742.71432675,99.49246106,0,0,0,17.51604401
1618617600000,2021-04-17 00:00:00,CORN/USDT,19.09993606,20.999998,17.49999435,20.9999899,848.80993611,45.0155252,0,0,0,18.85593764
1618531200000,2021-04-16 00:00:00,CORN/USDT,19.05932886,19.05932886,17.00000116,17.49999383,229.04479168,13.13921032,0,0,0,17.4321581
1618444800000,2021-04-15 00:00:00,CORN/USDT,20.03935635,23.99999997,15.69000001,19.99999997,2360.2579785,118.46526202,0,0,0,19.92362941
1618358400000,2021-04-14 00:00:00,CORN/USDT,18.7999845,24,16.5290996,23.99999996,5132.90391499,263.36642762,0,0,0,19.48959083
1618272000000,2021-04-13 00:00:00,CORN/USDT,18.99994574,18.99994574,15.60732341,18.79998484,694.03906316,38.77514833,0,0,0,17.89906919
1618185600000,2021-04-12 00:00:00,CORN/USDT,16.61527841,19.9998545,15.60732332,18.99997815,250.46069975,13.15632933,0,0,0,19.03727806
1618099200000,2021-04-11 00:00:00,CORN/USDT,17.00000045,20,15.60732334,15.60732334,3951.47455104,224.13835425,0,0,0,17.6296224
1618012800000,2021-04-10 00:00:00,CORN/USDT,14.00000011,18.5,14.00000011,18.4,5041.28228937,310.97840182,0,0,0,16.21103671
1617926400000,2021-04-09 00:00:00,CORN/USDT,14.36999988,17.99999982,13.00100002,16.25472,1985.72175988,131.09390015,0,0,0,15.14732384
1617840000000,2021-04-08 00:00:00,CORN/USDT,12.99999993,14.65,12.5441247,13.00000001,1386.45849663,104.95482033,0,0,0,13.21005068
1617753600000,2021-04-07 00:00:00,CORN/USDT,12.21999936,12.99999993,11.8100001,12.99999993,545.09307385,45.03422606,0,0,0,12.10397338
1617667200000,2021-04-06 00:00:00,CORN/USDT,14.48999867,14.48999867,12.2,13.99999854,100.08534298,7.21859223,0,0,0,13.86493928
1617580800000,2021-04-05 00:00:00,CORN/USDT,14.5,18.4,13.00021779,14.60117127,1146.62547539,74.63028685,0,0,0,15.36407702
1617494400000,2021-04-04 00:00:00,CORN/USDT,13.83999598,15.35,12.8800001,14.25,2045.40031551,138.4799384,0,0,0,14.7703728
1617408000000,2021-04-03 00:00:00,CORN/USDT,12.49999049,13.48,11.880011,11.880011,890.24514565,71.42215219,0,0,0,12.46455222
1617321600000,2021-04-02 00:00:00,CORN/USDT,11.8100001,12.79999376,11.8100001,12.79999276,70.90430957,5.99065383,0,0,0,11.83582152
1617235200000,2021-04-01 00:00:00,CORN/USDT,13.19999949,13.99999995,11.99999999,12.5685873,1346.22423534,111.61076308,0,0,0,12.06177789
1617148800000,2021-03-31 00:00:00,CORN/USDT,12.63160988,14.29999986,11.79999928,12.00000001,3607.45716727,293.07395273,0,0,0,12.30903372
1617062400000,2021-03-30 00:00:00,CORN/USDT,12.99999887,14.78,11.79999921,12.31000001,853.92512678,61.94314761,0,0,0,13.78562697
1616976000000,2021-03-29 00:00:00,CORN/USDT,11.521,12.99999888,10.41000011,12.20000037,398.42593263,33.77030921,0,0,0,11.79811325
1616889600000,2021-03-28 00:00:00,CORN/USDT,11.52000103,11.52000103,11.52000103,11.52000103,103.7376095,9.00500002,0,0,0,11.52000103
1616803200000,2021-03-27 00:00:00,CORN/USDT,12.19999996,12.5,11.51000001,11.55,319.31568881,26.25185809,0,0,0,12.1635462
1616716800000,2021-03-26 00:00:00,CORN/USDT,12.49999992,12.49999992,10.41000011,11.54502296,194.44005318,17.15793625,0,0,0,11.33236831
1616630400000,2021-03-25 00:00:00,CORN/USDT,11.00000058,11.000001,11.00000057,11.000001,121.1826007,11.01659948,0,0,0,11.00000058
1616544000000,2021-03-24 00:00:00,CORN/USDT,12.99998997,12.99998997,12.9999897,12.9999897,103.85281832,7.98868465,0,0,0,12.99998971
1616457600000,2021-03-23 00:00:00,CORN/USDT,12.99999867,12.99999888,10.41000001,10.41000035,238.27132411,19.70217045,0,0,0,12.09365865
1616371200000,2021-03-22 00:00:00,CORN/USDT,12.00010003,12.99999888,10.40991002,10.40991002,43.71665467,3.61213298,0,0,0,12.1027257
1616284800000,2021-03-21 00:00:00,CORN/USDT,12.00000097,13,12,12.00000004,201.35909113,16.44077101,0,0,0,12.2475455
1616198400000,2021-03-20 00:00:00,CORN/USDT,12.1000001,13.47999968,11.8,13,350.56020108,26.87683053,0,0,0,13.04321209
1616112000000,2021-03-19 00:00:00,CORN/USDT,11.45999999,14.99999999,10.62000095,14.7998986,709.57372073,59.1098292,0,0,0,12.00432703
1616025600000,2021-03-18 00:00:00,CORN/USDT,10.11,11.47554989,10.11,10.6019805,393.45585011,37.81468581,0,0,0,10.4048425
1615939200000,2021-03-17 00:00:00,CORN/USDT,9.38086134,10.11,9.38086134,10.11,60.12910871,5.98615259,0,0,0,10.0447003
1615852800000,2021-03-16 00:00:00,CORN/USDT,10.99999937,10.99999937,10.11,10.11,16.29839568,1.60251095,0,0,0,10.17053623
1615766400000,2021-03-15 00:00:00,CORN/USDT,10.6000202,11.2,9.31100002,9.31100002,74.18386737,7.00565541,0,0,0,10.5891402
1615680000000,2021-03-14 00:00:00,CORN/USDT,10.99999997,11.47999475,10.99999997,11.47999471,134.03598099,12.05665804,0,0,0,11.1171753
1615593600000,2021-03-13 00:00:00,CORN/USDT,10.5,11.47999685,10.5,11.47999583,478.57059112,44.7260405,0,0,0,10.70004377
1615507200000,2021-03-12 00:00:00,CORN/USDT,10.9,11.67942248,10.5,10.5,846.82106231,78.89352341,0,0,0,10.73372091
1615420800000,2021-03-11 00:00:00,CORN/USDT,12.90000001,12.90000001,10.7,10.9,849.62644132,72.43361096,0,0,0,11.72972643
1615334400000,2021-03-10 00:00:00,CORN/USDT,12.99999996,14.5,10.82751603,10.82751603,611.69805102,49.17553101,0,0,0,12.43907362
1615248000000,2021-03-09 00:00:00,CORN/USDT,13.51,13.51,13,13,27.60999992,2.08882309,0,0,0,13.21796951
1615161600000,2021-03-08 00:00:00,CORN/USDT,12.52677494,15.3,12.51,13.51000003,771.44243689,59.99443262,0,0,0,12.85856709
1615075200000,2021-03-07 00:00:00,CORN/USDT,10.19999999,15,10.19999991,13.45677454,654.63337339,56.1326986,0,0,0,11.66224659
1614988800000,2021-03-06 00:00:00,CORN/USDT,10.34999975,11.19999159,9.26000001,10.2,47.0304263,4.45838099,0,0,0,10.5487679
1614902400000,2021-03-05 00:00:00,CORN/USDT,10.51000411,10.51000411,10.34999975,10.34999975,132.79475268,12.63687081,0,0,0,10.50851549
1614816000000,2021-03-04 00:00:00,CORN/USDT,11.49998581,11.49998581,11.49998324,11.49998324,8.19999857,0.71304437,0,0,0,11.49998361
1614729600000,2021-03-03 00:00:00,CORN/USDT,10.01000599,11.75999999,10.01,11.49999972,953.96998957,89.81771535,0,0,0,10.62117852
1614643200000,2021-03-02 00:00:00,CORN/USDT,10.3,10.49999997,9.60002229,10.00000232,322.33799235,31.25067185,0,0,0,10.31459399
1614556800000,2021-03-01 00:00:00,CORN/USDT,9.25000095,11,9.25000095,9.60000411,394.37824445,38.0350478,0,0,0,10.36881159
1614470400000,2021-02-28 00:00:00,CORN/USDT,10.61539002,11.89995549,4.999999,9.49,2917.6911611,352.22323465,0,0,0,8.28364194
1614384000000,2021-02-27 00:00:00,CORN/USDT,12,12.00000018,10.61539001,10.61539001,345.93141497,28.93744498,0,0,0,11.95445607
1614297600000,2021-02-26 00:00:00,CORN/USDT,10.80001013,15.4,9.09049655,12,758.28433042,62.45895117,0,0,0,12.14052295
1614211200000,2021-02-25 00:00:00,CORN/USDT,12.19998654,12.35,9.00001002,11.00000014,490.53805756,44.03307566,0,0,0,11.14021789
1614124800000,2021-02-24 00:00:00,CORN/USDT,10,13.99999994,10,12.1,1431.96076584,120.55865848,0,0,0,11.87770985
1614038400000,2021-02-23 00:00:00,CORN/USDT,15.39999644,15.39999644,9.00001003,10,1627.40105109,167.91917417,0,0,0,9.69157369
1613952000000,2021-02-22 00:00:00,CORN/USDT,13.30000445,15.61,11.42,11.42,1258.96552694,94.66800548,0,0,0,13.29874354
1613865600000,2021-02-21 00:00:00,CORN/USDT,14.00000011,15.70000037,13.00000099,13.30000452,765.98156284,51.91787457,0,0,0,14.75371573
1613779200000,2021-02-20 00:00:00,CORN/USDT,15.60010003,15.70000037,12.1,13.05955204,1779.47927647,126.77670807,0,0,0,14.03632657
1613692800000,2021-02-19 00:00:00,CORN/USDT,15.6,20.6,13.1,17.33,2899.84101477,182.04891353,0,0,0,15.9289114
1613606400000,2021-02-18 00:00:00,CORN/USDT,14.99999997,24,12.00100001,15.6,1999.74879467,131.87294997,0,0,0,15.16420763
1613520000000,2021-02-17 00:00:00,CORN/USDT,14.00000001,20,8.51000289,15.5,7129.80045309,560.54286725,0,0,0,12.7194562
1613433600000,2021-02-16 00:00:00,CORN/USDT,14.15865689,25,13.3,14,7064.93628182,480.28007561,0,0,0,14.71003408
1613347200000,2021-02-15 00:00:00,CORN/USDT,13.16214541,14.57,12.50776812,13.3,4209.14529602,325.87593595,0,0,0,12.91640416
1613260800000,2021-02-14 00:00:00,CORN/USDT,15.99999539,15.99999539,13.00300083,13.89999178,1706.24020652,128.20692182,0,0,0,13.30848742
1613174400000,2021-02-13 00:00:00,CORN/USDT,17.16613316,20,12.83704409,18.99999996,4085.86436087,277.11852677,0,0,0,14.74410393
1613088000000,2021-02-12 00:00:00,CORN/USDT,16.99999999,30,12.30000001,15.10306331,3841.79216531,253.14236772,0,0,0,15.17640922
1613001600000,2021-02-11 00:00:00,CORN/USDT,11.36654658,16.99999999,11.36654658,15,376.06366264,26.93560326,0,0,0,13.96158307
1612915200000,2021-02-10 00:00:00,CORN/USDT,12,14,8.52000523,10,270.95412041,23.87018488,0,0,0,11.35115298
1612828800000,2021-02-09 00:00:00,CORN/USDT,9.99999999,12,9.65000108,12,216.21612016,19.79977342,0,0,0,10.92013103
1612742400000,2021-02-08 00:00:00,CORN/USDT,9.08149664,9.99999999,8.10000383,9.99999999,485.79343827,53.50347678,0,0,0,9.07966112
1612656000000,2021-02-07 00:00:00,CORN/USDT,9.99999736,9.9999979,8.1000004,8.1000004,1078.83336298,132.31530717,0,0,0,8.15350382
1612569600000,2021-02-06 00:00:00,CORN/USDT,9.99999999,11.99999997,8.12736001,8.12736001,908.5346287,87.9030633,0,0,0,10.3356424
1612483200000,2021-02-05 00:00:00,CORN/USDT,6.00901353,20.00000001,6.00901353,9.05788019,5624.50005446,584.52208536,0,0,0,9.622391
1612396800000,2021-02-04 00:00:00,CORN/USDT,7.99999769,7.99999769,7.99999769,7.99999769,1.1,0.13750004,0,0,0,7.99999769
1612310400000,2021-02-03 00:00:00,CORN/USDT,6.45430544,7.99999997,6.33,7,1474.58626374,213.3216193,0,0,0,6.91250267
1612224000000,2021-02-02 00:00:00,CORN/USDT,6.25995379,6.95997191,6.25995297,6.95997191,311.49358473,48.16087099,0,0,0,6.46777307
1612137600000,2021-02-01 00:00:00,CORN/USDT,6.95999972,6.95999972,5.50000193,6.95998633,177.21982876,30.8534056,0,0,0,5.74393086
1612051200000,2021-01-31 00:00:00,CORN/USDT,6.99999999,6.99999999,5.25000027,5.25000027,593.33030478,88.4531855,0,0,0,6.70784552
1611964800000,2021-01-30 00:00:00,CORN/USDT,6.99999998,7.782,6.99999998,7,35.68000122,4.86745546,0,0,0,7.33031899
1611878400000,2021-01-29 00:00:00,CORN/USDT,5.70409896,7.85,5.00000001,7.782,2535.21692037,469.22917601,0,0,0,5.40293965
1611792000000,2021-01-28 00:00:00,CORN/USDT,5.62740706,6.50000012,5.1,5.75068455,2440.73098506,379.65753032,0,0,0,6.42877011
1611705600000,2021-01-27 00:00:00,CORN/USDT,5.5413595,5.64119966,5,5,195.39185662,37.47309258,0,0,0,5.21419085
1611619200000,2021-01-26 00:00:00,CORN/USDT,5.60000181,6.4999999,5.5413595,5.5413595,349.87820552,62.47257909,0,0,0,5.60050842
1611532800000,2021-01-25 00:00:00,CORN/USDT,5.60000185,6.44858034,5.60000181,5.60000181,216.56277223,36.67156071,0,0,0,5.90546919
1611446400000,2021-01-24 00:00:00,CORN/USDT,6,7.99,5.5413595,5.5413595,720.41633024,110.21664393,0,0,0,6.53636605
1611360000000,2021-01-23 00:00:00,CORN/USDT,6.076,6.076,6.076,6.076,2.00000003,0.32916393,0,0,0,6.076
1611273600000,2021-01-22 00:00:00,CORN/USDT,6.89989999,6.89999999,6.00497423,6.89999999,0,0,0,0,0,6.88963494
1611187200000,2021-01-21 00:00:00,CORN/USDT,6.89989999,6.89999999,6.00497423,6.89999999,117.49222472,17.05347607,0,0,0,6.88963494
1611100800000,2021-01-20 00:00:00,CORN/USDT,5.9,6.89999999,5.05000001,5.05000001,54.18906194,10.06008656,0,0,0,5.38654032
1611014400000,2021-01-19 00:00:00,CORN/USDT,6.9999,7.3,5.9,5.9,86.24001862,12.84629674,0,0,0,6.71322018
1610928000000,2021-01-18 00:00:00,CORN/USDT,7.4,7.4,7.3,7.3,0,0,0,0,0,7.30698071
1610841600000,2021-01-17 00:00:00,CORN/USDT,7.4,7.4,7.3,7.3,0,0,0,0,0,7.30698071
1610755200000,2021-01-16 00:00:00,CORN/USDT,7.4,7.4,7.3,7.3,14.15926313,1.93777207,0,0,0,7.30698071
1610668800000,2021-01-15 00:00:00,CORN/USDT,6.99999998,7.4,4.7,4.7,93.11787915,16.79626979,0,0,0,5.54396186
1610582400000,2021-01-14 00:00:00,CORN/USDT,6,6.99999998,5.50500001,6.99999998,63.18657195,9.96604141,0,0,0,6.34018757
1610496000000,2021-01-13 00:00:00,CORN/USDT,5.5,5.50000001,4.755,5.5,0,0,0,0,0,5.49581295
1610409600000,2021-01-12 00:00:00,CORN/USDT,5.5,5.50000001,4.755,5.5,380.46322739,69.2278341,0,0,0,5.49581295
1610323200000,2021-01-11 00:00:00,CORN/USDT,5.5,8.49999998,5.00000001,5.00000001,1041.97353125,173.22035359,0,0,0,6.01530657
1610236800000,2021-01-10 00:00:00,CORN/USDT,7.4,8.49999997,5.50000001,5.50000001,89.2833038,12.30556305,0,0,0,7.25552365
1610150400000,2021-01-09 00:00:00,CORN/USDT,5.84411382,7.4,5.84411382,7.4,370.49103319,56.45266979,0,0,0,6.56286114
1610064000000,2021-01-08 00:00:00,CORN/USDT,5.7,6.34999998,5.5,5.7,659.50007221,116.70127912,0,0,0,5.65118117
1609977600000,2021-01-07 00:00:00,CORN/USDT,5.1,6.3999899,5.00000001,5.50000001,319.70311729,57.23297943,0,0,0,5.58599465
1609891200000,2021-01-06 00:00:00,CORN/USDT,5.57661538,6.39999998,4,6.35,277.26217046,47.29837059,0,0,0,5.86198143
1609804800000,2021-01-05 00:00:00,CORN/USDT,6.5,8.5,5.01,6.68999999,2704.43306913,425.08702232,0,0,0,6.36206924
1609718400000,2021-01-04 00:00:00,CORN/USDT,5.89999989,8.7,3.8,6.5,807.17897571,134.40096387,0,0,0,6.00575287
1609632000000,2021-01-03 00:00:00,CORN/USDT,5.55,6.7,5.55,5.55,28.56716428,4.77611942,0,0,0,5.98125
1609545600000,2021-01-02 00:00:00,CORN/USDT,5,6.99999999,5,5.21888538,0,0,0,0,0,6.26755998
1609459200000,2021-01-01 00:00:00,CORN/USDT,5,6.99999999,5,5.21888538,988.98669438,157.79453196,0,0,0,6.26755998
1609372800000,2020-12-31 00:00:00,CORN/USDT,5.15,6.95,5.15,5.3,184.96184428,33.67456868,0,0,0,5.49262697
1609286400000,2020-12-30 00:00:00,CORN/USDT,5.15,5.15,5.15,5.15,1.77586208,0.34482759,0,0,0,5.15
1609200000000,2020-12-29 00:00:00,CORN/USDT,5.9,5.9,5.14,5.14,4.27676545,0.75707889,0,0,0,5.6490354
1609113600000,2020-12-28 00:00:00,CORN/USDT,6.9,6.95,6.9,6.95,6.99238443,1.01095976,0,0,0,6.91658037
1609027200000,2020-12-27 00:00:00,CORN/USDT,5.9,6.9,5.9,6.9,6.49527559,0.98264611,0,0,0,6.60998454
1608940800000,2020-12-26 00:00:00,CORN/USDT,6.9,6.9,6.9,6.9,6.44260107,0.9337103,0,0,0,6.9
1608854400000,2020-12-25 00:00:00,CORN/USDT,5.9,6.95,5.9,6.95,92.7303463,13.7311455,0,0,0,6.75328553
1608768000000,2020-12-24 00:00:00,CORN/USDT,6.24999997,6.24999997,4.99999997,5,121.70973925,24.04122158,0,0,0,5.06254388
1608681600000,2020-12-23 00:00:00,CORN/USDT,5.51799066,6.95,5.15,5.15,8.68780093,1.52366541,0,0,0,5.70190861
1608595200000,2020-12-22 00:00:00,CORN/USDT,5.21,6.9,5.02,6.9,91.25316586,17.38553035,0,0,0,5.24879966
1608508800000,2020-12-21 00:00:00,CORN/USDT,6.94,6.95,5.35,6.95,17.99920005,3.10785161,0,0,0,5.79152492
1608422400000,2020-12-20 00:00:00,CORN/USDT,6.9,6.99999999,5.3,6.95,24.54144921,3.59481246,0,0,0,6.82690668
1608336000000,2020-12-19 00:00:00,CORN/USDT,6.10000002,6.99999999,5.2,5.2,128.54679295,20.71305237,0,0,0,6.20607676
1608249600000,2020-12-18 00:00:00,CORN/USDT,5.4,6.77777778,5.4,6.10000002,30.63972544,5.15038616,0,0,0,5.94901517
1608163200000,2020-12-17 00:00:00,CORN/USDT,6.05,7,6.05,6.9,374.07992694,61.4144944,0,0,0,6.09106906
1608076800000,2020-12-16 00:00:00,CORN/USDT,5.69999999,6.05,5.69999999,6.05,256.17454261,42.92354751,0,0,0,5.96815867
1607990400000,2020-12-15 00:00:00,CORN/USDT,6.05,6.05,5.2,6.05,166.4904309,27.79064128,0,0,0,5.99088121
1607904000000,2020-12-14 00:00:00,CORN/USDT,6.19999999,6.19999999,6.07599999,6.07599999,10.61913323,1.71809303,0,0,0,6.1807673
1607817600000,2020-12-13 00:00:00,CORN/USDT,5.30000003,6.20999999,5.30000003,6.20999999,167.55731498,31.06161459,0,0,0,5.39435303
1607731200000,2020-12-12 00:00:00,CORN/USDT,5.02,6.1,5.01,5.3,562.04808854,96.92096934,0,0,0,5.79903494
1607644800000,2020-12-11 00:00:00,CORN/USDT,5.98999999,5.98999999,5,5,37.14187046,6.53119708,0,0,0,5.68683964
1607558400000,2020-12-10 00:00:00,CORN/USDT,6,6,5.49999999,5.98999999,73.59070562,12.28428494,0,0,0,5.99063811
1607472000000,2020-12-09 00:00:00,CORN/USDT,5.89999999,5.89999999,5.89999999,5.89999999,0.0655556,0.01111112,0,0,0,5.89999999
1607385600000,2020-12-08 00:00:00,CORN/USDT,5.69999999,6.00000001,5.69999999,6,432.6982888,73.75379217,0,0,0,5.86679377
1607299200000,2020-12-07 00:00:00,CORN/USDT,4.1300001,6.3,4.00300001,5.7,1078.95738254,211.94178437,0,0,0,5.09081956
1607212800000,2020-12-06 00:00:00,CORN/USDT,3.9,4.01000001,3.3,3.3,186.79104824,49.58006513,0,0,0,3.76746274
1607126400000,2020-12-05 00:00:00,CORN/USDT,3.8,4,3.8,3.8,131.75992576,33.18991971,0,0,0,3.9698778
1607040000000,2020-12-04 00:00:00,CORN/USDT,4,8.7,3.71,3.8,1382.62527905,331.67884882,0,0,0,4.16856632
1606953600000,2020-12-03 00:00:00,CORN/USDT,3.39,7.65,3.11999997,6.5,847.18158192,209.53450892,0,0,0,4.04316017
1606867200000,2020-12-02 00:00:00,CORN/USDT,4,4.39,3.39,3.39,69.045,16,0,0,0,4.3153125
1606780800000,2020-12-01 00:00:00,CORN/USDT,2.8,4.5,2.8,4.5,1141.139429,371.31980384,0,0,0,3.0731984
1606694400000,2020-11-30 00:00:00,CORN/USDT,3.43327776,3.43327776,3.43327776,3.43327776,0.00184978,0.00053878,0,0,0,3.43327776
1606608000000,2020-11-29 00:00:00,CORN/USDT,3.43327776,3.43327776,3.43327776,3.43327776,11.96374769,3.48464311,0,0,0,3.43327776
1606521600000,2020-11-28 00:00:00,CORN/USDT,2.9999,2.9999,2.5,2.5,53.99146874,20.98596059,0,0,0,2.57274231
1606435200000,2020-11-27 00:00:00,CORN/USDT,2.9999,2.9999,2.9999,2.9999,23.38842143,7.79640036,0,0,0,2.9999
1606348800000,2020-11-26 00:00:00,CORN/USDT,2.7,2.7,2.3,2.3,51.15288044,21.86464185,0,0,0,2.33952519
1606262400000,2020-11-25 00:00:00,CORN/USDT,3.25,3.25,3.25,3.25,30.29999999,9.32307692,0,0,0,3.25
1606176000000,2020-11-24 00:00:00,CORN/USDT,2.61000003,3.18,2.6,3,402.37712269,136.32472271,0,0,0,2.95160785
1606089600000,2020-11-23 00:00:00,CORN/USDT,3.05,3.3,3,3,0,0,0,0,0,3.00273365
1606003200000,2020-11-22 00:00:00,CORN/USDT,3.05,3.3,3,3,163.29108085,54.3808075,0,0,0,3.00273365
1605916800000,2020-11-21 00:00:00,CORN/USDT,3.299999,3.299999,2.5000001,3.299999,104.78919126,34.87694671,0,0,0,3.00454028
1605830400000,2020-11-20 00:00:00,CORN/USDT,3.299999,3.38,3.2,3.299999,298.15923187,90.37629907,0,0,0,3.29908654
1605744000000,2020-11-19 00:00:00,CORN/USDT,3.358,3.358,2.1237,2.14,9.40241133,3.98815157,0,0,0,2.35758625
1605657600000,2020-11-18 00:00:00,CORN/USDT,3.3,3.4,1.3,3.358,47.83708223,20.56731639,0,0,0,2.32587865
1605571200000,2020-11-17 00:00:00,CORN/USDT,3.5999,4,3.01,3.3,286.23416263,85.51217919,0,0,0,3.34729117
1605484800000,2020-11-16 00:00:00,CORN/USDT,3.5,4.3,3.01,3.999999,525.07325041,137.2939208,0,0,0,3.82444646
1605398400000,2020-11-15 00:00:00,CORN/USDT,3.7,4.78695487,2,4.4,356.12171984,122.2193082,0,0,0,2.91379263
1605312000000,2020-11-14 00:00:00,CORN/USDT,5.2500001,5.2500001,2,3.40000001,2116.76163006,724.21182876,0,0,0,2.92284873
1605225600000,2020-11-13 00:00:00,CORN/USDT,8.7,8.7,6.50001539,6.50001539,0,0,0,0,0,7.25776902
1605139200000,2020-11-12 00:00:00,CORN/USDT,8.7,8.7,6.50001539,6.50001539,0,0,0,0,0,7.25776902
1605052800000,2020-11-11 00:00:00,CORN/USDT,8.7,8.7,6.50001539,6.50001539,46.31865933,6.38194178,0,0,0,7.25776902
1604966400000,2020-11-10 00:00:00,CORN/USDT,8.49999999,8.5,8.49999999,8.5,29.15308316,3.42977449,0,0,0,8.49999999
1604880000000,2020-11-09 00:00:00,CORN/USDT,6.71699095,6.71699096,6.71699095,6.71699096,35.81175735,5.33151788,0,0,0,6.71699095
1604793600000,2020-11-08 00:00:00,CORN/USDT,7.25555555,7.25555555,6.32996263,6.32996263,15.99999986,2.42225681,0,0,0,6.60541021
1604707200000,2020-11-07 00:00:00,CORN/USDT,5.23454864,5.23454864,5.23454864,5.23454864,0,0,0,0,0,5.23454864
1604620800000,2020-11-06 00:00:00,CORN/USDT,5.23454864,5.23454864,5.23454864,5.23454864,41.22596577,7.87574414,0,0,0,5.23454864
1604534400000,2020-11-05 00:00:00,CORN/USDT,6.9999999,8.1,6.9999999,8.1,137.28988699,18.08226742,0,0,0,7.59251502
1604448000000,2020-11-04 00:00:00,CORN/USDT,5.00000001,6.00000001,5.00000001,6,103.1060187,19.19377806,0,0,0,5.37184593
1604361600000,2020-11-03 00:00:00,CORN/USDT,7.99999379,7.99999379,7.99999255,7.99999255,2.00200005,0.25025022,0,0,0,7.99999316
1604275200000,2020-11-02 00:00:00,CORN/USDT,5.40000002,6.39999947,5.40000002,6.39999947,11.75072352,2.01462071,0,0,0,5.83272249
1604188800000,2020-11-01 00:00:00,CORN/USDT,8.03000003,8.7,7.96801842,8.7,0,0,0,0,0,8.19540066
1604102400000,2020-10-31 00:00:00,CORN/USDT,8.03000003,8.7,7.96801842,8.7,0,0,0,0,0,8.19540066
1604016000000,2020-10-30 00:00:00,CORN/USDT,8.03000003,8.7,7.96801842,8.7,0,0,0,0,0,8.19540066
1603929600000,2020-10-29 00:00:00,CORN/USDT,8.03000003,8.7,7.96801842,8.7,0,0,0,0,0,8.19540066
1603843200000,2020-10-28 00:00:00,CORN/USDT,8.03000003,8.7,7.96801842,8.7,254.74852854,31.08432874,0,0,0,8.19540066
1603756800000,2020-10-27 00:00:00,CORN/USDT,8.31976542,10.14,8.02,9.24654883,371.20417589,43.29247526,0,0,0,8.57433476
1603670400000,2020-10-26 00:00:00,CORN/USDT,8.02000001,8.31976521,8.02000001,8.31976521,40.17849137,4.87492067,0,0,0,8.24187593
1603584000000,2020-10-25 00:00:00,CORN/USDT,8.70000002,10.99999999,8.01000002,8.01000002,250.5470285,28.32182936,0,0,0,8.84642814
1603497600000,2020-10-24 00:00:00,CORN/USDT,8.50000001,9.00000001,8.50000001,8.99999999,120.32045472,13.49082979,0,0,0,8.91868451
1603411200000,2020-10-23 00:00:00,CORN/USDT,12.99999996,12.99999996,9.60000001,12.49999999,90.26440014,7.98937196,0,0,0,11.29805954
1603324800000,2020-10-22 00:00:00,CORN/USDT,9.99999999,13.9,9.99999999,13.9,74.25717581,6.10908758,0,0,0,12.15519909
1603238400000,2020-10-21 00:00:00,CORN/USDT,8.43647792,8.43647792,8.09890056,8.09890056,12.88485788,1.57745271,0,0,0,8.16814209
1603152000000,2020-10-20 00:00:00,CORN/USDT,7.84423997,11.99999901,7.44100021,7.44100021,110.41209493,11.10933441,0,0,0,9.93867776
1603065600000,2020-10-19 00:00:00,CORN/USDT,10.49999999,11.2,1.62000001,7.84423998,156.43454944,17.07268067,0,0,0,9.16285804
1602979200000,2020-10-18 00:00:00,CORN/USDT,12.7446195,12.7446195,10.01,10.5,15.74256738,1.50031508,0,0,0,10.49284086
1602892800000,2020-10-17 00:00:00,CORN/USDT,13.46299925,13.46299925,10.55,10.55,140.99867037,12.93738827,0,0,0,10.89854207
1602806400000,2020-10-16 00:00:00,CORN/USDT,11.31279393,12,10.55,12,0,0,0,0,0,11.13329842
1602720000000,2020-10-15 00:00:00,CORN/USDT,11.31279393,12,10.55,12,426.13795026,38.27598381,0,0,0,11.13329842
1602633600000,2020-10-14 00:00:00,CORN/USDT,11.2511,14.5,11.2511,11.31279394,65.27125178,5.00137144,0,0,0,13.05067071
1602547200000,2020-10-13 00:00:00,CORN/USDT,12.00000001,12.00000001,11.11,11.11,0,0,0,0,0,11.2003714
1602460800000,2020-10-12 00:00:00,CORN/USDT,12.00000001,12.00000001,11.11,11.11,58.50593178,5.22357069,0,0,0,11.2003714
